SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta,SleepStart,SleepEnd,PreviousContext,DelayedRegretScore,ComparativeRating,MorningRestScore 
13,31,2025-11-26 05:31:47,05:31:47,0.478,Morning,11.27,13.32,1.357,0.505,31,31,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.466,1,0,1,0,-1,0,0.0,1,0,0,6.92,0,9.17,9.3,0.13,1,0.0994,0.1071,2,1,1,80.2,0.512,0,1,SPEAKER,com.example.app,5.0,social,1,68.1,4,0,8,1044,1,0,0,-1.688,3.03,-0.626,-0.0277,1.471,0.0,1.0974,1,-0.0303,0,0,1.2057,350,5,1.7191,1,0,0.5353,0.2299,0.167,5.8,0.718,0,2,Stressed / Avoidance,2,4,10,2,1,23,7,Before sleep,4,1,0.27
13,32,2025-11-26 05:31:47,05:31:48,1.263,Morning,11.8,15.221,1.354,0.497,32,30,1,0,0,0,0.95,-1.0,-1.0,-1.0,0.7918,1,0,0,0,0.657,1,0,1,0,-1,0,0.0,1,0,0,2.99,0,9.17,1.18,-7.99,1,0.1232,0.1414,1,1,1,80.2,0.512,1,1,BLUETOOTH,com.example.app,95.58,other,0,68.1,4,0,8,1237,1,1,0,-0.136,54.55,0.785,-0.0277,1.471,0.0312,0.4826,1,-0.0303,0,0,0.5236,512,102,1.7349,1,0,0.5649,0.2299,0.167,5.73,0.553,0,2,Stressed / Avoidance,2,4,10,2,1,23,7,After meal,4,1,0.127
13,33,2025-11-26 05:31:48,05:31:49,0.618,Morning,11.831,11.999,1.332,0.506,33,33,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,769,0.7,1,0,1,0,-1,0,0.0,0,0,0,2.05,0,9.17,16.91,7.74,1,0.0754,0.1501,1,0,2,80.2,0.512,1,0,WIRED,com.example.app,161.31,other,0,68.1,4,0,10,1119,1,0,0,-1.412,12.12,-0.645,-0.0277,1.471,0.0,1.2055,1,-0.0303,0,0,1.2881,434,164,1.8097,3,1,0.3697,0.2299,0.167,4.63,0.553,0,2,Stressed / Avoidance,2,4,10,2,1,23,7,Before sleep,4,1,0.426
14,1,2025-11-27 01:27:22,01:27:24,1.74,Night,9.361,9.969,1.74,0.0,1,1,1,0,0,0,1.4,-1.0,-1.0,-1.0,0.5749,1,0,1,454,0.479,1,0,1,0,-1,0,0.0,0,0,0,6.04,0,5.86,0.0,-5.86,1,0.0718,0.0716,0,1,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,99.58,other,1,62.58,5,0,10,1686,1,1,0,0.661,86.21,0.0,-0.0245,1.296,1.0,0.8407,1,0.1724,0,0,1.6237,244,207,1.8691,1,0,0.6747,0.0604,0.833,5.56,0.447,0,2,Procrastinating something,2,5,6,2,2,23,7,Before sleep,4,2,0.518
14,2,2025-11-27 01:27:24,01:27:25,1.634,Night,8.942,11.903,1.687,0.053,2,2,1,0,0,0,1.13,-1.0,-1.0,-1.0,0.6119,1,0,1,911,0.649,1,0,0,0,-1,0,0.0,0,0,0,5.93,0,5.86,2.77,-3.09,1,0.1529,0.0839,3,1,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,5.0,video,1,62.58,5,0,12,1633,1,0,0,0.471,65.52,-0.106,-0.0245,1.296,0.5,0.8498,2,0.1724,0,0,1.7967,473,81,1.7729,3,0,0.2191,0.0604,0.833,3.43,0.598,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.421
14,3,2025-11-27 01:27:25,01:27:27,2.208,Night,10.56,12.94,1.861,0.249,3,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.574,1,1,1,0,-1,0,0.0,0,0,0,4.43,0,5.86,0.0,-5.86,1,0.0866,0.1185,1,1,1,79.8,0.187,1,1,SPEAKER,com.example.app,53.36,other,1,62.58,5,0,8,1591,1,1,0,1.501,93.1,0.574,-0.0245,1.296,0.0,0.7065,2,0.1724,0,1,1.5525,597,213,1.6569,3,1,0.3578,0.0604,0.833,6.11,0.321,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.481
14,4,2025-11-27 01:27:27,01:27:29,1.687,Night,9.927,10.955,1.817,0.229,4,4,0,1,0,0,-1.0,0.36,-1.0,-1.0,0.5928,1,0,0,0,0.579,1,0,1,0,-1,0,0.0,0,0,0,1.06,0,5.86,15.13,9.27,1,0.0828,0.1882,1,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,5.0,other,0,62.58,5,0,10,1354,1,0,0,0.566,72.41,-0.521,-0.0245,1.296,0.25,0.5593,2,0.1724,0,0,1.2312,473,110,1.7187,1,0,0.3693,0.0604,0.833,4.78,0.501,0,2,Procrastinating something,2,5,6,2,2,23,7,Work / Study,4,2,0.232
14,5,2025-11-27 01:27:29,01:27:30,1.404,Night,10.47,13.947,1.735,0.263,5,5,1,0,0,0,1.26,-1.0,-1.0,-1.0,0.712,1,0,0,0,0.511,1,0,1,0,-1,0,0.0,1,0,0,2.63,0,5.86,0.0,-5.86,1,0.1162,0.1188,0,1,1,79.8,0.187,1,0,SPEAKER,com.example.app,150.15,other,0,62.58,5,0,10,681,1,1,0,0.058,44.83,-0.283,-0.0245,1.296,0.2,1.1665,2,0.1724,0,0,1.6291,310,75,1.8425,2,0,0.2156,0.0604,0.833,6.21,0.632,0,2,Procrastinating something,2,5,6,2,2,23,7,Boredom,4,2,0.367
14,6,2025-11-27 01:27:30,01:27:32,1.404,Night,9.031,12.452,1.68,0.27,6,6,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.596,1,0,1,0,-1,1,2.34,0,0,0,6.4,0,5.86,5.61,-0.25,1,0.0654,0.1233,0,1,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,70.46,other,0,62.58,5,0,14,1792,1,1,0,0.058,44.83,0.0,-0.0245,1.296,0.0,0.6781,2,0.1724,0,0,1.2841,310,224,1.7831,4,0,0.5401,0.0604,0.833,6.14,0.737,0,2,Procrastinating something,2,5,6,2,2,23,7,Work / Study,4,2,0.385
14,7,2025-11-27 01:27:32,01:27:34,1.706,Night,10.993,11.267,1.683,0.25,7,5,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.649,1,0,1,0,-1,0,0.0,0,0,0,6.83,0,5.86,8.49,2.63,1,0.1128,0.0631,1,1,1,79.8,0.187,0,0,BLUETOOTH,com.example.app,53.43,social,0,62.58,5,0,7,1179,1,1,0,0.6,75.86,0.302,-0.0245,1.296,0.0,1.0556,2,0.1724,0,0,1.2482,508,18,2.0211,7,0,0.52,0.0604,0.833,5.6,0.568,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.306
14,8,2025-11-27 01:27:34,01:27:35,1.718,Night,10.419,14.761,1.688,0.234,8,6,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,4,1096,0.672,1,0,1,0,-1,0,0.0,0,0,0,7.08,0,5.86,0.0,-5.86,1,0.1164,0.0687,0,1,1,79.8,0.187,1,0,WIRED,com.example.app,12.21,productivity,0,62.58,5,0,12,623,1,1,0,0.622,82.76,0.012,-0.0245,1.296,0.0,0.3725,2,0.1724,0,0,0.9642,371,238,1.8209,5,1,0.3355,0.0604,0.833,5.46,0.677,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.375
14,9,2025-11-27 01:27:35,01:27:37,1.281,Night,10.349,12.774,1.642,0.255,9,9,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,2,1,790,0.599,1,0,1,0,-1,1,8.53,1,0,0,2.9,0,5.86,11.44,5.58,1,0.1162,0.1273,2,1,1,79.8,0.187,1,0,SPEAKER,com.example.app,83.35,productivity,0,62.58,5,0,11,1191,1,0,0,-0.162,34.48,-0.437,-0.0245,1.296,0.0,1.0645,2,0.1724,0,0,1.2333,474,283,1.8754,2,0,0.489,0.0604,0.833,6.48,0.584,0,2,Procrastinating something,2,5,6,2,2,23,7,Boredom,4,2,0.313
14,10,2025-11-27 01:27:37,01:27:39,2.372,Night,9.685,14.091,1.715,0.326,10,8,0,0,1,0,-1.0,-1.0,1.77,-1.0,0.4216,1,0,0,0,0.832,1,0,1,0,-1,0,0.0,2,0,0,4.91,0,5.86,0.0,-5.86,1,0.1071,0.1075,1,1,1,79.8,0.187,1,1,WIRED,com.example.app,119.57,video,1,62.58,5,0,7,1461,1,0,0,1.795,100.0,1.091,-0.0245,1.296,0.1,1.0988,2,0.1724,0,0,1.9484,207,61,2.1298,5,0,0.424,0.0604,0.833,5.58,0.361,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.381
14,11,2025-11-27 01:27:39,01:27:40,1.297,Night,9.969,12.778,1.677,0.333,11,11,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,1,562,0.588,1,0,1,0,-1,0,0.0,0,0,0,2.03,0,5.86,14.93,9.07,1,0.1573,0.1409,3,1,1,79.8,0.187,0,1,WIRED,com.example.app,152.58,productivity,1,62.58,5,0,12,1412,1,1,0,-0.133,37.93,-1.075,-0.0245,1.296,0.0,0.5916,2,0.1724,0,0,0.3891,302,32,1.8778,4,0,0.5969,0.0604,0.833,5.32,0.666,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.408
14,12,2025-11-27 01:27:40,01:27:42,1.54,Night,10.954,12.444,1.666,0.322,12,12,1,0,0,0,0.89,-1.0,-1.0,-1.0,0.6495,1,0,1,447,0.586,1,0,1,0,-1,0,0.0,0,0,0,2.39,0,5.86,0.0,-5.86,1,0.0743,0.0969,1,0,1,79.8,0.187,1,1,BLUETOOTH,com.example.app,5.0,other,1,62.58,5,0,3,1666,1,0,0,0.302,55.17,0.243,-0.0245,1.296,0.0833,1.2484,2,0.1724,0,0,1.3613,297,237,1.8785,6,0,0.419,0.0604,0.833,8.75,0.755,0,2,Procrastinating something,2,5,6,2,2,23,7,Before sleep,4,2,0.248
14,13,2025-11-27 01:27:42,01:27:43,0.85,Night,9.619,14.405,1.603,0.378,13,13,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,666,0.525,1,0,0,0,-1,0,0.0,1,0,0,1.47,0,5.86,0.0,-5.86,1,0.2181,0.1701,1,1,1,79.8,0.187,0,1,SPEAKER,com.example.app,94.34,other,0,62.58,5,0,11,1079,1,0,1,-0.935,13.79,-0.69,-0.0245,1.296,0.0,1.0037,2,0.1724,0,0,1.0148,303,22,1.5361,3,0,0.2898,0.0604,0.833,4.77,0.776,0,2,Procrastinating something,2,5,6,2,2,23,7,Before sleep,4,2,0.529
14,14,2025-11-27 01:27:43,01:27:44,0.93,Night,10.16,11.385,1.555,0.403,14,14,1,0,0,0,0.24,-1.0,-1.0,-1.0,1.0753,1,0,0,0,0.509,1,1,1,0,-1,1,6.64,0,0,1,3.88,0,5.86,11.26,5.4,1,0.0825,0.0989,0,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,33.18,productivity,0,62.58,5,0,8,2199,1,1,0,-0.792,24.14,0.08,-0.0245,1.296,0.0714,0.2081,2,0.1724,0,0,1.2338,407,139,1.6412,2,1,0.3776,0.0604,0.833,5.28,0.411,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.231
14,15,2025-11-27 01:27:44,01:27:45,1.871,Night,10.054,11.342,1.576,0.397,15,13,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.272,0,0,1,1,898,0,0.0,2,0,0,3.08,0,5.86,14.38,8.52,1,0.1682,0.1276,1,1,1,79.8,0.187,0,0,BLUETOOTH,com.example.app,5.0,other,1,62.58,5,0,5,1511,1,1,0,0.896,89.66,0.941,-0.0245,1.296,0.0,1.045,2,0.1724,0,0,1.6079,305,176,1.8361,6,0,0.0877,0.0604,0.833,4.78,0.585,0,2,Procrastinating something,2,5,6,2,2,23,7,Work / Study,4,2,0.245
14,16,2025-11-27 01:27:45,01:27:46,0.2,Night,10.098,11.486,1.49,0.509,16,16,1,0,0,0,0.1,-1.0,-1.0,-1.0,5.0,1,0,1,408,0.497,1,0,1,0,-1,0,0.0,0,0,0,5.54,0,5.86,0.0,-5.86,1,0.1319,0.123,0,0,1,79.8,0.187,0,1,SPEAKER,com.example.app,169.56,social,1,62.58,5,0,10,1415,1,1,0,-2.101,10.34,-1.671,-0.0245,1.296,0.0625,0.7017,2,0.1724,0,0,1.7042,263,161,1.7301,3,0,0.5888,0.0604,0.833,5.62,0.619,0,2,Procrastinating something,2,5,6,2,2,23,7,Boredom,4,2,0.243
14,17,2025-11-27 01:27:46,01:27:47,1.426,Night,11.032,12.703,1.486,0.494,17,15,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,2,948,0.39,1,0,1,0,-1,0,0.0,3,0,0,2.26,0,5.86,0.0,-5.86,1,0.201,0.1261,0,1,1,79.8,0.187,0,1,SPEAKER,com.example.app,116.02,social,0,62.58,5,0,8,1048,1,1,0,0.098,48.28,1.226,-0.0245,1.296,0.0,0.8482,2,0.1724,0,0,2.168,242,34,1.7686,3,0,0.4977,0.0604,0.833,5.67,0.653,0,2,Procrastinating something,2,5,6,2,2,23,7,Boredom,4,2,0.47
14,18,2025-11-27 01:27:47,01:27:49,2.283,Night,10.667,13.542,1.53,0.514,18,16,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.752,1,0,1,0,-1,0,0.0,0,0,0,3.49,0,5.86,5.07,-0.79,1,0.1285,0.0745,0,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,92.1,other,1,62.58,5,0,10,1518,1,0,0,1.635,96.55,0.857,-0.0245,1.296,0.0,0.9038,2,0.1724,0,0,1.3868,333,30,1.8042,5,1,0.292,0.0604,0.833,6.74,0.556,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.55
14,19,2025-11-27 01:27:49,01:27:50,0.871,Night,11.471,12.876,1.496,0.521,19,19,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,394,0.442,1,0,0,0,-1,1,1.92,0,0,0,2.07,0,5.86,18.08,12.22,1,0.1165,0.1792,1,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,169.92,other,0,62.58,5,0,6,1203,1,0,0,-0.898,17.24,-1.412,-0.0245,1.296,0.0,0.9633,2,0.1724,0,0,1.9946,242,146,2.0184,3,0,0.5144,0.0604,0.833,6.95,0.753,0,2,Procrastinating something,2,5,6,2,2,23,7,Before sleep,4,2,0.398
14,20,2025-11-27 01:27:50,01:27:51,1.036,Night,10.563,11.946,1.473,0.518,20,20,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,2,0,0,0.463,1,0,0,1,1792,0,0.0,0,0,0,3.38,0,5.86,25.72,19.86,1,0.1484,0.0717,0,1,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,118.62,social,0,62.58,5,0,4,1583,1,1,1,-0.602,31.03,0.165,-0.0245,1.296,0.0,0.6764,2,0.1724,0,0,1.1711,253,70,1.7934,1,0,0.546,0.0604,0.833,7.47,0.8,0,2,Procrastinating something,2,5,6,2,2,23,7,Work / Study,4,2,0.267
14,21,2025-11-27 01:27:51,01:27:51,0.2,Night,10.457,11.43,1.412,0.573,21,21,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,2,1085,0.781,1,0,0,0,-1,0,0.0,0,0,0,6.51,0,5.86,0.0,-5.86,1,0.1434,0.0808,0,0,1,79.8,0.187,1,1,SPEAKER,com.example.app,134.47,productivity,1,62.58,5,0,11,1418,1,0,0,-2.101,10.34,-0.836,-0.0245,1.296,0.0,0.7519,2,0.1724,0,0,0.2,452,88,1.6292,4,0,0.3257,0.0604,0.833,6.55,0.84,0,2,Procrastinating something,2,5,6,2,2,23,7,Work / Study,4,2,0.6
14,22,2025-11-27 01:27:51,01:27:53,1.711,Night,10.858,11.314,1.426,0.564,22,20,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,780,0.505,1,0,1,0,-1,1,2.05,0,0,0,4.64,0,5.86,0.0,-5.86,1,0.126,0.1425,0,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,5.0,productivity,1,62.58,5,0,4,1242,1,1,0,0.609,79.31,1.511,-0.0245,1.296,0.0,0.9066,2,0.1724,0,0,1.3242,423,235,1.5908,5,0,0.4122,0.0604,0.833,5.52,0.221,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.475
14,23,2025-11-27 01:27:53,01:27:55,1.675,Night,11.105,14.876,1.437,0.554,23,23,1,0,0,0,1.21,-1.0,-1.0,-1.0,0.5971,1,0,0,0,0.573,1,0,1,0,-1,0,0.0,0,0,0,6.81,0,5.86,0.0,-5.86,1,0.0787,0.1889,0,1,1,79.8,0.187,1,1,WIRED,com.example.app,45.1,social,0,62.58,5,0,6,1858,1,1,0,0.545,68.97,-0.036,-0.0245,1.296,0.0435,0.9416,2,0.1724,0,0,2.274,449,224,1.783,2,0,0.4984,0.0604,0.833,4.81,0.648,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.523
14,24,2025-11-27 01:27:55,01:27:55,0.2,Night,10.319,13.637,1.385,0.596,24,22,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,312,0.571,1,0,1,0,-1,0,0.0,1,0,1,3.04,0,5.86,0.0,-5.86,1,0.0976,0.0461,0,1,2,79.8,0.187,1,0,WIRED,com.example.app,128.01,social,0,62.58,5,0,8,1405,1,0,0,-2.101,10.34,-1.475,-0.0245,1.296,0.0,0.5448,2,0.1724,0,0,1.6273,367,378,1.668,4,0,0.548,0.0604,0.833,6.29,0.722,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.647
14,25,2025-11-27 01:27:55,01:27:57,1.631,Night,10.394,14.647,1.395,0.586,25,25,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.51,1,1,1,1,958,1,2.27,1,0,0,6.15,0,5.86,9.42,3.56,1,0.209,0.2017,2,1,1,79.8,0.187,0,0,SPEAKER,com.example.app,110.3,productivity,1,62.58,5,0,9,1491,1,1,0,0.466,62.07,1.431,-0.0245,1.296,0.0,0.809,2,0.1724,0,0,1.0071,391,101,1.8919,4,0,0.3435,0.0604,0.833,4.81,0.73,0,2,Procrastinating something,2,5,6,2,2,23,7,Before sleep,4,2,0.417
14,26,2025-11-27 01:27:57,01:27:58,0.922,Night,11.21,12.573,1.377,0.581,26,26,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,744,0.417,1,0,1,0,-1,1,3.38,2,0,0,1.54,0,5.86,2.82,-3.04,1,0.1454,0.1554,0,0,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,188.89,video,1,62.58,5,0,8,1325,1,0,0,-0.806,20.69,-0.709,-0.0245,1.296,0.0,0.7643,2,0.1724,0,0,0.9932,302,117,1.978,4,0,0.5379,0.0604,0.833,4.05,0.758,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.733
14,27,2025-11-27 01:27:58,01:27:59,1.428,Night,11.119,14.611,1.379,0.571,27,25,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.54,1,0,1,0,-1,0,0.0,0,0,0,7.92,0,5.86,0.0,-5.86,1,0.0609,0.1086,3,1,1,79.8,0.187,1,0,WIRED,com.example.app,86.56,other,0,62.58,5,0,9,1063,1,1,1,0.102,51.72,0.506,-0.0245,1.296,0.0,0.6742,2,0.1724,0,0,1.0025,281,204,1.8025,5,0,0.5014,0.0604,0.833,6.09,0.682,0,2,Procrastinating something,2,5,6,2,2,23,7,After meal,4,2,0.468
14,28,2025-11-27 01:27:59,01:28:00,0.955,Night,10.925,13.974,1.364,0.566,28,28,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,2,2049,0.476,1,0,1,1,1467,1,3.45,0,0,0,5.3,0,5.86,33.31,27.45,1,0.1002,0.1377,0,0,1,79.8,0.187,1,0,BLUETOOTH,com.example.app,5.0,social,0,62.58,5,0,11,1284,1,1,0,-0.747,27.59,-0.473,-0.0245,1.296,0.0,0.8512,2,0.1724,0,0,1.2327,362,190,1.7068,2,0,0.3097,0.0604,0.833,5.41,0.826,0,2,Procrastinating something,2,5,6,2,2,23,7,Boredom,4,2,0.444
14,29,2025-11-27 01:28:00,01:28:02,1.591,Night,10.568,10.654,1.371,0.557,29,29,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.66,1,0,1,0,-1,1,5.35,1,0,0,4.81,0,5.86,5.47,-0.39,1,0.0789,0.18,1,0,1,79.8,0.187,0,0,SPEAKER,com.example.app,154.39,other,0,62.58,5,0,16,1033,1,0,1,0.394,58.62,0.636,-0.0245,1.296,0.0,0.8379,2,0.1724,0,0,0.9901,406,182,2.0997,5,0,0.4456,0.0604,0.833,6.22,0.814,0,2,Procrastinating something,2,5,6,2,2,23,7,Transit,4,2,0.252
15,1,2025-11-27 14:34:20,14:34:23,3.332,Afternoon,8.665,9.621,3.332,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.692,1,0,1,0,-1,0,0.0,0,1,0,3.28,0,68.34,75.81,7.47,0,0.1518,0.1258,0,1,1,79.1,0.462,0,0,SPEAKER,com.example.app,24.15,other,1,147.7,5,0,9,1336,0,0,0,1.959,100.0,0.0,-0.0701,1.43,0.0,0.5878,0,-0.087,0,0,1.5101,219,60,2.1563,4,0,0.4561,0.6069,0.0,7.4,0.726,0,2,Habit / autopilot,2,3,7,3,1,23,7,Transit,4,3,0.846
15,2,2025-11-27 14:34:23,14:34:25,1.925,Afternoon,8.548,10.003,2.629,0.703,2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.845,0,0,1,0,-1,0,0.0,0,0,0,6.35,0,68.34,80.82,12.48,0,0.0937,0.082,2,1,2,79.1,0.462,1,1,BLUETOOTH,com.example.app,76.73,productivity,1,147.7,5,0,10,846,0,0,0,-0.25,47.83,-1.407,-0.0701,1.43,0.0,0.9438,0,-0.087,0,1,1.9109,354,454,2.1453,4,0,0.4745,0.6069,0.0,6.51,0.544,0,2,Habit / autopilot,2,3,7,3,1,23,7,Work / Study,4,3,0.438
15,3,2025-11-27 14:34:25,14:34:28,3.131,Afternoon,9.465,13.289,2.796,0.621,3,3,1,0,0,0,1.74,-1.0,-1.0,-1.0,0.3194,1,0,0,0,0.822,1,0,1,0,-1,0,0.0,0,0,0,3.47,0,68.34,88.95,20.61,0,0.0782,0.0658,2,1,1,79.1,0.462,0,1,WIRED,com.example.app,51.37,productivity,0,147.7,5,0,11,708,0,0,0,1.643,95.65,1.206,-0.0701,1.43,0.3333,0.8599,1,-0.087,0,0,0.9283,354,71,2.1158,4,0,0.182,0.6069,0.0,4.64,0.421,0,2,Habit / autopilot,2,3,7,3,1,23,7,Before sleep,4,3,0.56
15,4,2025-11-27 14:34:28,14:34:31,2.683,Afternoon,8.369,11.097,2.768,0.54,4,4,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,718,0.581,1,0,1,0,-1,1,11.31,0,0,0,8.73,0,68.34,60.42,-7.92,0,0.0878,0.1232,0,0,1,79.1,0.462,0,0,SPEAKER,com.example.app,50.07,video,0,147.7,5,0,2,1296,0,0,0,0.94,78.26,-0.448,-0.0701,1.43,0.0,0.4066,1,-0.087,0,0,2.2515,384,171,2.4654,5,0,0.197,0.6069,0.0,4.75,0.722,0,2,Habit / autopilot,2,3,7,3,1,23,7,Before sleep,4,3,0.532
15,5,2025-11-27 14:34:31,14:34:34,2.927,Afternoon,8.042,8.269,2.8,0.487,5,3,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,546,0.642,1,0,1,0,-1,0,0.0,0,0,0,3.11,0,68.34,80.52,12.18,0,0.0,0.073,1,1,1,79.1,0.462,0,1,WIRED,com.example.app,37.83,other,1,147.7,5,0,12,1408,0,0,0,1.323,86.96,0.244,-0.0701,1.43,0.0,1.3928,1,-0.087,0,0,0.8874,345,279,2.1721,6,1,0.3788,0.6069,0.0,5.61,0.667,0,2,Habit / autopilot,2,3,7,3,1,23,7,Transit,4,3,0.229
15,6,2025-11-27 14:34:34,14:34:36,2.113,Afternoon,8.275,9.521,2.685,0.513,6,6,1,0,0,0,1.7,-1.0,-1.0,-1.0,0.4732,1,0,0,0,0.557,1,0,1,0,-1,0,0.0,0,0,0,2.95,0,68.34,64.22,-4.12,0,0.0156,0.1236,2,0,1,79.1,0.462,0,0,SPEAKER,com.example.app,110.5,productivity,1,147.7,5,0,5,1291,0,0,0,0.045,60.87,-0.814,-0.0701,1.43,0.1667,0.685,1,-0.087,0,0,0.6353,259,207,2.1624,4,0,0.1805,0.6069,0.0,6.98,0.498,0,2,Habit / autopilot,2,3,7,3,1,23,7,Before sleep,4,3,0.355
15,7,2025-11-27 14:34:36,14:34:38,2.363,Afternoon,9.709,11.763,2.639,0.488,7,7,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.742,0,0,1,0,-1,0,0.0,0,0,0,1.09,0,68.34,96.27,27.93,0,0.1358,0.1306,1,1,1,79.1,0.462,1,0,SPEAKER,com.example.app,53.7,other,0,147.7,5,0,10,893,0,0,1,0.437,73.91,0.25,-0.0701,1.43,0.0,0.8996,1,-0.087,0,0,1.3975,432,122,2.2189,4,0,0.3062,0.6069,0.0,4.94,0.752,0,2,Habit / autopilot,2,3,7,3,1,23,7,Work / Study,4,3,0.514
15,8,2025-11-27 14:34:38,14:34:40,1.582,Afternoon,8.393,8.654,2.507,0.575,8,8,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.683,1,0,1,0,-1,0,0.0,0,0,0,2.62,0,68.34,91.85,23.51,0,0.1866,0.1039,1,1,1,79.1,0.462,0,1,SPEAKER,com.example.app,5.0,video,0,147.7,5,0,6,1574,0,0,0,-0.789,30.43,-0.781,-0.0701,1.43,0.0,0.7762,1,-0.087,0,0,1.8092,275,260,2.2205,2,0,0.5996,0.6069,0.0,6.77,0.751,0,2,Habit / autopilot,2,3,7,3,1,23,7,Before sleep,4,3,0.743
