SCHEMA_VERSION=4
SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta
38,20,2026-02-23 22:37:30,22:37:31,1.20,Night,5.81,5.81,2.32,1.68,20,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0169,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.35,52.73,-4.33,0.1005,0.34,0.02,0.00,0,0.00,0,0,6.1602,172,0,2.5305,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,21,2026-02-23 22:37:31,22:37:32,1.01,Night,7.58,7.58,2.09,1.76,21,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0016,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.38,41.07,-0.19,0.0908,0.35,0.02,0.00,0,0.00,0,0,6.1761,132,0,2.5402,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,22,2026-02-23 22:37:32,22:37:40,8.29,Night,5.87,6.85,3.59,2.87,22,0,0,1,0,0,-1,8057,-1,-1,0.0000,-1,1,0,0,0.80,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0100,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.81,89.47,7.28,0.0951,0.33,0.04,25.00,0,0.00,0,1,6.1192,689,0,2.5343,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,23,2026-02-23 22:37:40,22:37:43,2.26,Night,2.14,2.14,3.66,2.83,23,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0010,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.19,68.97,-6.04,0.0883,0.33,0.03,25.00,0,0.00,0,0,6.1129,689,0,2.5637,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,24,2026-02-23 22:37:43,22:37:47,3.83,Night,7.04,8.47,3.32,2.68,24,2,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.83,1,0,0,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0003,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.07,77.97,1.57,0.0846,0.33,0.03,25.00,0,0.00,0,0,6.1437,723,2258,2.5602,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,25,2026-02-23 22:37:47,22:37:48,1.68,Night,8.93,8.93,3.42,2.61,25,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.33,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0017,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.29,63.33,-2.15,0.0776,0.33,0.03,25.00,0,0.00,0,0,6.1619,112,562,2.5731,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,26,2026-02-23 22:37:48,22:37:54,5.27,Night,6.06,6.06,4.27,2.37,26,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0007,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.32,78.69,3.59,0.0769,0.32,0.03,25.00,0,0.00,0,0,6.1064,165,0,2.5979,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,27,2026-02-23 22:37:54,22:38:02,8.45,Night,6.90,6.90,4.30,2.43,27,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,8451,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0027,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.86,91.94,3.18,0.0810,0.31,0.03,25.00,0,0.00,0,0,6.0054,145,0,2.6222,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,28,2026-02-23 22:38:02,22:38:03,0.87,Night,4.33,7.14,4.02,2.71,28,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,1,869,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0002,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.44,14.29,-7.58,0.0733,0.32,0.03,25.00,0,0.00,0,0,6.0359,413,0,2.6168,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,29,2026-02-23 22:38:03,22:38:09,6.39,Night,6.00,6.41,4.53,2.86,29,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0003,0.0,1,1,1,59,0,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.51,79.69,5.52,0.0742,0.35,0.03,25.00,0,0.00,0,0,5.9816,335,0,2.6334,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,30,2026-02-23 22:38:09,22:38:19,9.56,Night,6.71,6.71,6.11,3.02,30,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0019,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,1.04,93.85,3.17,0.0794,0.33,0.03,25.00,0,0.00,0,0,5.8723,149,0,2.6568,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,31,2026-02-23 22:38:19,22:38:31,12.07,Night,4.73,4.95,7.47,3.77,31,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0003,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,1.44,95.45,2.51,0.0873,0.32,0.03,25.00,0,0.00,0,0,5.7506,424,0,2.6806,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,32,2026-02-23 22:38:31,22:38:34,3.02,Night,9.77,12.50,6.38,4.10,32,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,8.0,0.6,1,0.0185,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.12,71.64,-9.04,0.0826,0.32,0.03,25.00,0,0.00,0,0,5.7485,222,0,2.6960,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,33,2026-02-23 22:38:34,22:38:41,7.42,Night,4.02,4.02,7.69,3.04,33,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.1707,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.64,80.88,4.39,0.0837,0.31,0.03,25.00,0,0.00,0,0,5.6761,249,0,2.7221,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,34,2026-02-23 22:38:41,22:38:42,0.98,Night,4.69,4.69,6.61,4.09,34,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,6.2,-1.9,1,0.0669,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.48,31.88,-6.44,0.0767,0.31,0.03,25.00,0,0.00,0,0,5.6887,213,0,2.7284,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,35,2026-02-23 22:38:42,22:38:48,5.80,Night,5.49,6.17,5.85,3.82,35,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.2,6.8,0.6,1,0.0697,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.36,75.71,4.82,0.0760,0.30,0.03,25.00,0,0.00,0,0,5.6509,370,0,2.7468,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,36,2026-02-23 22:38:48,22:38:50,2.09,Night,6.63,9.90,3.86,2.39,36,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.80,0,0,0,0,-1,0,0,0,0,0,0.00,0,6.8,6.8,0.0,1,0.0026,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.29,59.15,-3.71,0.0709,0.31,0.03,25.00,0,0.00,0,0,5.6860,698,0,2.7456,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,37,2026-02-23 22:38:50,22:38:51,1.15,Night,8.77,8.77,3.49,2.63,37,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,0,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,6.8,0.0,1,0.0011,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.45,41.67,-0.93,0.0651,0.36,0.03,25.00,0,0.00,0,0,5.6955,114,0,2.7502,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,38,2026-02-23 22:38:51,22:38:53,2.08,Night,0.00,0.00,2.42,1.75,38,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,6.8,0.0,1,0.0005,0.0,1,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.28,58.90,0.92,0.0606,0.37,0.03,25.00,0,0.00,0,0,5.6802,114,0,2.7643,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,39,2026-02-23 22:38:53,22:39:01,7.14,Night,5.88,7.41,3.65,2.36,39,0,0,1,0,0,-1,6919,-1,-1,0.0000,-1,1,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,7.4,0.6,1,0.0505,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,0.62,81.08,5.06,0.0620,0.40,0.04,124.22,0,0.50,0,1,5.6267,365,2077,2.7816,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,40,2026-02-23 22:39:01,22:39:01,0.80,Night,0.00,0.00,2.65,2.30,40,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,7.4,7.4,0.0,1,0.0030,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.52,1.33,-6.34,0.0565,0.40,0.04,124.22,0,0.50,0,0,5.6283,365,2077,2.7940,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,41,2026-02-23 22:39:01,22:39:03,2.12,Night,0.00,0.00,2.66,2.30,41,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,7.4,8.0,0.6,1,0.0037,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.28,60.53,1.32,0.0527,0.41,0.04,124.22,0,0.50,0,0,5.6130,365,2077,2.8062,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,42,2026-02-23 22:39:03,22:39:04,0.94,Night,5.43,5.43,2.62,2.33,42,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0009,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.49,24.68,-1.18,0.0480,0.41,0.04,124.22,0,0.50,0,0,5.6247,184,3680,2.8078,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,43,2026-02-23 22:39:04,22:39:05,0.96,Night,5.36,6.85,2.39,2.42,43,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0007,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.48,28.21,0.02,0.0436,0.41,0.04,124.22,0,0.50,0,0,5.6715,1141,3680,2.7842,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,44,2026-02-23 22:39:05,22:39:08,2.84,Night,0.00,0.00,1.53,0.81,44,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0002,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.14,69.62,1.88,0.0412,0.42,0.04,124.22,0,0.50,0,0,5.6470,1141,3680,2.8028,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,45,2026-02-23 22:39:08,22:39:10,1.78,Night,7.60,8.26,1.73,0.72,45,6,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.67,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0010,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.33,56.25,-1.06,0.0381,0.46,0.04,124.22,0,0.00,0,0,5.6591,265,0,2.8161,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
38,46,2026-02-23 22:39:10,22:39:11,1.00,Night,2.14,2.14,1.50,0.74,46,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0028,0.0,2,1,1,59,-1,1,0,SPEAKER,unknown,0.00,other,0,2,2,0,0,0,1,0,0,-0.47,33.33,-0.78,0.0344,0.46,0.04,124.22,0,0.00,0,0,5.6693,265,0,2.8239,6,0,0.0,0.9410,0.00,0.0,0.02,0,4,Killing Time,1,4,5,4,-1
39,1,2026-02-23 22:47:32,22:47:43,10.65,Night,0.00,0.00,10.65,0.00,1,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,0,0,1,0,-1,2,0,0,0,0,0.00,0,7.4,8.0,0.6,1,0.0071,0.0,0,1,1,61,-1,1,0,SPEAKER,unknown,0.00,other,0,14,2,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,0,0,-0.0000,1,0,0.0,0.9493,0.00,0.0,0.02,0,0,,0,0,0,0,0
39,2,2026-02-23 22:47:43,22:47:44,0.82,Night,4.13,5.65,5.73,4.92,2,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0011,0.0,0,1,1,61,-1,1,0,SPEAKER,unknown,0.00,other,0,14,2,0,0,0,1,0,0,-1.00,0.00,-9.83,-9.8350,13.05,0.00,0.00,0,0.00,0,0,1.5680,235,0,2.0000,1,0,0.0,0.9493,0.00,0.0,0.02,0,0,,0,0,0,0,0
39,3,2026-02-23 22:47:44,22:47:44,0.90,Night,3.78,5.81,4.12,4.62,3,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,7.4,-0.6,1,0.0008,0.0,0,1,1,61,-1,1,0,SPEAKER,unknown,0.00,other,0,14,2,0,0,0,1,0,0,-0.70,33.33,0.08,-4.8765,11.86,0.00,0.00,0,0.00,0,0,2.0540,1133,0,1.8424,1,0,0.0,0.9493,0.00,0.0,0.02,0,0,,0,0,0,0,0
39,4,2026-02-23 22:47:44,22:47:45,0.88,Night,3.68,4.98,3.31,4.24,4,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,7.4,8.0,0.6,1,0.0034,0.0,0,1,1,61,-1,1,0,SPEAKER,unknown,0.00,other,0,14,2,0,0,0,1,0,0,-0.57,25.00,-0.02,-2.9243,6.46,0.00,0.00,0,0.00,0,0,2.3489,2009,0,1.5710,1,0,0.0,0.9493,0.00,0.0,0.02,0,0,,0,0,0,0,0
39,5,2026-02-23 22:47:45,22:47:46,0.53,Night,4.25,5.62,2.75,3.95,5,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,7.4,-0.6,1,0.0003,0.0,0,1,1,61,-1,1,0,SPEAKER,unknown,0.00,other,0,14,2,0,0,0,1,0,0,-0.56,0.00,-0.35,-2.0192,8.18,0.00,0.00,0,0.00,0,0,2.4990,2534,0,1.5511,1,0,0.0,0.9493,0.00,0.0,0.02,0,0,,0,0,0,0,0
2,1,2026-02-24 12:48:19,12:48:21,1.13,Afternoon,0.00,0.00,1.13,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,0.0,0.0,0.0,1,0.0000,0.0,0,1,2,31,0,0,0,SPEAKER,unknown,0.00,other,0,839,3,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,1.00,0.00,0,1.00,0,0,0.9667,0,0,1.0000,0,0,0.0,0.5326,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,1,2026-02-24 13:08:51,13:08:52,1.19,Afternoon,4.42,4.42,1.19,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.50,0,0,1,0,-1,1,0,0,0,0,0.00,0,4.9,4.6,-0.4,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.5040,226,0,1.5850,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,2,2026-02-24 13:08:52,13:08:59,7.35,Afternoon,0.00,0.00,4.27,3.08,2,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,2,0,0,0,0,0.00,0,4.6,4.9,0.4,1,0.0008,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,1.00,50.00,6.16,6.1560,0.16,0.00,0.00,0,0.00,0,0,1.1900,226,0,2.0000,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,3,2026-02-24 13:08:59,13:09:12,12.58,Afternoon,0.00,0.00,7.04,4.66,3,0,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.00,0,0,0,0,-1,2,0,0,0,0,0.00,0,4.9,4.5,-0.4,1,0.0030,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,1.19,66.67,5.24,5.6955,0.09,0.00,0.00,0,0.00,0,0,1.0820,226,0,2.3219,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,4,2026-02-24 13:09:12,13:09:13,0.94,Afternoon,4.52,5.35,5.51,4.82,4,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,0,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0012,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.95,0.00,-11.65,0.4464,0.63,0.00,0.00,0,0.00,0,0,1.6132,935,19931,2.2810,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,5,2026-02-24 13:09:13,13:09:14,0.90,Afternoon,4.85,6.02,4.59,4.69,5,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0000,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.79,0.00,-0.04,-0.7007,4.67,0.00,0.00,0,0.00,0,0,1.9566,1830,19931,2.1920,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,6,2026-02-24 13:09:14,13:09:15,0.99,Afternoon,3.03,3.03,4.55,4.72,6,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0000,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.67,33.33,0.10,-0.9145,7.49,0.00,0.00,0,0.00,0,0,2.0376,330,0,2.3396,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,7,2026-02-24 13:09:15,13:09:16,0.93,Afternoon,5.00,6.76,3.27,4.66,7,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,-0.0,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.61,14.29,-0.06,-0.8994,7.50,0.00,0.00,0,0.00,0,0,2.2525,370,0,2.3973,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,8,2026-02-24 13:09:16,13:09:17,0.92,Afternoon,5.71,7.69,0.93,0.03,8,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,0,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.56,12.50,-0.01,-0.8192,5.90,0.00,0.00,0,0.00,0,0,2.4825,1289,0,2.1806,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,9,2026-02-24 13:09:17,13:09:18,0.89,Afternoon,5.87,8.85,0.93,0.04,9,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.53,0.00,-0.03,-0.7292,5.91,0.00,0.00,0,0.00,0,0,2.6155,326,0,2.1304,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,10,2026-02-24 13:09:18,13:09:19,1.00,Afternoon,2.67,2.67,0.95,0.04,10,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.47,60.00,0.11,-0.6377,4.86,0.00,0.00,0,0.00,0,0,2.6170,374,0,2.1968,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,11,2026-02-24 13:09:19,13:09:19,0.83,Afternoon,3.97,5.41,0.91,0.06,11,8,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0000,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.48,0.00,-0.17,-0.5666,5.04,0.00,0.00,0,0.00,0,0,2.6774,1199,0,2.1407,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,12,2026-02-24 13:09:19,13:09:20,0.86,Afternoon,6.06,7.81,0.90,0.06,12,9,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,0.0,1,0.0000,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.45,8.33,0.03,-0.5026,4.42,0.00,0.00,0,0.00,0,0,2.8092,2055,0,2.0173,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
3,13,2026-02-24 13:09:20,13:09:22,2.24,Afternoon,5.29,5.62,1.16,0.54,13,10,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.80,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.5,4.5,-0.0,1,0.0001,0.0,0,1,2,26,0,0,0,SPEAKER,unknown,0.00,other,0,861,3,0,0,0,1,0,0,-0.06,76.92,1.38,-0.4018,3.56,0.00,0.00,0,0.00,0,0,2.7973,2817,0,2.0512,2,0,0.0,0.5472,0.00,0.0,0.03,0,0,,0,0,0,0,0
